Date,Price,Open,High,Low,Volume,ChgPct,fDate,fVolume
02-14-2003,1040.45,1042.90,1047.50,1038.65,1.83M,-0.63,20030214,1830000
02-12-2003,1047.05,1050.00,1053.05,1043.35,1.78M,-0.30,20030212,1780000
02-11-2003,1050.15,1052.00,1056.70,1046.15,1.91M,0.03,20030211,1910000
02-10-2003,1049.85,1056.30,1058.00,1047.70,1.88M,-0.78,20030210,1880000
02-07-2003,1058.10,1066.00,1066.00,1055.60,2.24M,-0.58,20030207,2240000
02-06-2003,1064.30,1048.00,1066.45,1046.40,2.32M,1.59,20030206,2320000
02-05-2003,1047.65,1051.00,1052.00,1043.15,1.94M,-0.47,20030205,1940000
02-04-2003,1052.55,1059.00,1062.90,1050.90,2.39M,-0.45,20030204,2390000
02-03-2003,1057.35,1047.65,1058.40,1047.05,1.65M,1.13,20030203,1650000
01-31-2003,1045.50,1039.10,1047.15,1033.20,1.96M,1.05,20030131,1960000
01-30-2003,1034.60,1042.50,1046.45,1034.05,2.00M,-0.41,20030130,2000000
01-29-2003,1038.85,1050.00,1051.75,1036.30,1.99M,-1.13,20030129,1990000
01-28-2003,1050.75,1046.95,1052.70,1032.55,2.94M,0.73,20030128,2940000
01-27-2003,1043.10,1060.50,1062.50,1037.35,2.64M,-1.59,20030127,2640000
01-24-2003,1060.00,1072.50,1074.40,1057.50,2.23M,-1.11,20030124,2230000
01-23-2003,1071.85,1081.90,1081.90,1070.60,1.68M,-0.85,20030123,1680000
01-22-2003,1081.00,1078.90,1084.00,1076.50,1.29M,0.24,20030122,1290000
01-21-2003,1078.45,1079.00,1083.00,1074.50,1.23M,0.11,20030121,1230000
01-20-2003,1077.30,1084.10,1085.15,1076.10,1.44M,-0.87,20030120,1440000
01-17-2003,1086.75,1086.10,1091.00,1081.00,1.38M,-0.06,20030117,1380000
01-16-2003,1087.40,1085.05,1090.00,1084.00,1.25M,0.14,20030116,1250000
01-15-2003,1085.85,1083.90,1088.40,1080.00,1.85M,0.28,20030115,1850000
01-14-2003,1082.80,1079.00,1084.70,1078.00,1.31M,0.29,20030114,1310000
01-13-2003,1079.65,1084.30,1086.00,1076.35,1.81M,-0.54,20030113,1810000
01-10-2003,1085.55,1104.00,1109.00,1084.00,2.90M,-1.38,20030110,2900000
01-09-2003,1100.70,1090.50,1102.50,1090.35,2.16M,0.79,20030109,2160000
01-08-2003,1092.05,1083.00,1094.00,1082.15,2.32M,0.91,20030108,2320000
01-07-2003,1082.20,1086.40,1088.95,1078.55,2.34M,-0.24,20030107,2340000
01-06-2003,1084.75,1092.00,1093.70,1082.35,2.26M,-0.63,20030106,2260000
01-03-2003,1091.60,1098.00,1101.00,1089.05,2.03M,-0.32,20030103,2030000
01-02-2003,1095.10,1105.00,1107.00,1094.00,2.56M,-0.68,20030102,2560000
01-01-2003,1102.60,1092.50,1104.95,1092.35,1.87M,0.96,20030101,1870000
12-31-2002,1092.10,1091.75,1098.30,1090.00,1.78M,-0.06,20021231,1780000
12-30-2002,1092.80,1097.65,1097.65,1085.70,2.13M,-0.55,20021230,2130000
12-27-2002,1098.80,1094.85,1101.85,1093.15,2.04M,0.37,20021227,2040000
12-26-2002,1094.80,1089.95,1102.80,1089.95,2.38M,0.64,20021226,2380000
12-24-2002,1087.85,1075.10,1089.50,1072.50,2.37M,1.16,20021224,2370000
12-23-2002,1075.35,1077.50,1077.50,1069.65,1.60M,-0.28,20021223,1600000
12-20-2002,1078.35,1075.00,1081.90,1071.55,2.27M,0.44,20021220,2270000
12-19-2002,1073.60,1070.00,1076.00,1066.40,2.22M,0.11,20021219,2220000
12-18-2002,1072.45,1072.00,1077.90,1068.25,1.87M,0.18,20021218,1870000
12-17-2002,1070.55,1077.95,1079.60,1065.15,2.57M,-0.34,20021217,2570000
12-16-2002,1074.25,1090.00,1095.00,1071.70,3.06M,-1.06,20021216,3060000
12-13-2002,1085.80,1075.20,1087.90,1072.50,2.35M,1.29,20021213,2350000
12-12-2002,1071.95,1070.05,1074.00,1062.40,2.07M,0.22,20021212,2070000
12-11-2002,1069.55,1072.80,1077.00,1058.60,2.72M,0.01,20021211,2720000
12-10-2002,1069.40,1057.25,1072.00,1050.60,2.52M,0.34,20021210,2520000
12-09-2002,1065.75,1081.10,1089.40,1060.00,3.36M,-0.97,20021209,3360000
12-06-2002,1076.15,1055.25,1078.25,1055.25,2.23M,2.23,20021206,2230000
12-05-2002,1052.70,1041.50,1054.50,1040.10,1.88M,0.96,20021205,1880000
12-04-2002,1042.65,1052.50,1053.00,1040.85,2.88M,-1.35,20021204,2880000
12-03-2002,1056.95,1065.00,1069.85,1055.25,3.80M,-0.89,20021203,3800000
12-02-2002,1066.45,1053.50,1068.50,1047.05,2.15M,1.98,20021202,2150000
11-29-2002,1045.75,1041.00,1049.75,1032.05,2.17M,-0.38,20021129,2170000
11-28-2002,1049.70,1035.00,1051.95,1035.00,1.66M,2.07,20021128,1660000
11-27-2002,1028.45,1029.30,1038.00,1026.00,1.61M,-0.43,20021127,1610000
11-26-2002,1032.85,1024.00,1037.25,1022.50,1.73M,1.14,20021126,1730000
11-25-2002,1021.25,1012.00,1026.00,1011.00,1.42M,0.65,20021125,1420000
11-22-2002,1014.70,1005.00,1017.40,1005.00,1.65M,1.19,20021122,1650000
11-21-2002,1002.75,998.95,1005.80,998.95,1.14M,0.58,20021121,1140000
11-20-2002,996.95,993.00,1001.50,990.00,1.60M,0.35,20021120,1600000
11-18-2002,993.50,990.00,996.65,988.20,1.77M,0.48,20021118,1770000
11-15-2002,988.75,973.00,989.90,973.00,2.33M,1.86,20021115,2330000
11-14-2002,970.65,962.10,972.80,960.10,2.16M,1.08,20021114,2160000
11-13-2002,960.30,964.00,964.00,956.75,1.86M,-0.15,20021113,1860000
11-12-2002,961.75,953.80,962.50,951.15,1.39M,0.65,20021112,1390000
11-11-2002,955.55,957.00,958.20,952.65,990.00K,-0.34,20021111,990000
11-08-2002,958.85,958.00,960.85,955.00,1.28M,-0.19,20021108,1280000
11-07-2002,960.65,964.70,970.00,958.85,1.64M,-0.23,20021107,1640000
11-05-2002,962.85,966.00,968.00,958.35,939.20K,-0.06,20021105,939200
11-04-2002,963.45,955.95,965.90,955.95,733.20K,1.14,20021104,733200
11-01-2002,952.55,954.00,955.85,947.20,1.38M,0.12,20021101,1380000
10-31-2002,951.40,939.75,953.30,939.55,1.72M,1.39,20021031,1720000
10-30-2002,938.40,939.00,943.00,936.25,1.64M,0.10,20021030,1640000
10-29-2002,937.50,926.00,938.95,925.50,1.55M,1.06,20021029,1550000
10-28-2002,927.70,936.25,937.95,925.05,1.63M,-0.88,20021028,1630000
10-25-2002,935.90,946.00,948.50,933.05,1.61M,-1.44,20021025,1610000
10-24-2002,949.60,959.00,960.85,947.00,1.45M,-0.86,20021024,1450000
10-23-2002,957.85,964.00,964.70,956.20,1.11M,-0.52,20021023,1110000
10-22-2002,962.90,970.95,971.50,961.05,906.00K,-0.54,20021022,906000
10-21-2002,968.15,972.60,974.45,967.25,839.20K,-0.41,20021021,839200
10-18-2002,972.15,978.50,980.00,970.15,1.37M,-0.38,20021018,1370000
10-17-2002,975.85,970.00,977.40,968.50,1.20M,0.33,20021017,1200000
10-16-2002,972.65,974.00,979.00,971.00,1.14M,0.31,20021016,1140000
10-14-2002,969.60,973.40,974.50,967.10,886.00K,-0.01,20021014,886000
10-11-2002,969.65,960.10,971.00,960.10,1.22M,1.21,20021011,1220000
10-10-2002,958.05,954.75,960.00,947.10,1.38M,0.28,20021010,1380000
10-09-2002,955.35,965.90,966.35,953.55,1.27M,-0.83,20021009,1270000
10-08-2002,963.30,957.50,965.80,954.75,1.27M,0.47,20021008,1270000
10-07-2002,958.80,951.40,960.00,949.80,1.38M,1.04,20021007,1380000
10-04-2002,948.90,955.00,955.00,945.50,1.40M,-0.37,20021004,1400000
10-03-2002,952.40,956.05,959.20,951.00,1.12M,-0.33,20021003,1120000
10-01-2002,955.60,955.10,960.00,950.55,1.34M,-0.22,20021001,1340000
09-30-2002,957.75,965.00,965.00,955.10,890.20K,-1.09,20020930,890200
09-27-2002,968.30,964.00,971.40,964.00,763.20K,-0.19,20020927,763200
09-26-2002,970.15,972.70,974.00,968.50,659.60K,0.09,20020926,659600
09-25-2002,969.25,960.25,970.35,957.50,1.09M,0.68,20020925,1090000
09-24-2002,962.75,964.05,964.05,959.50,1.09M,-0.33,20020924,1090000
09-23-2002,965.90,970.00,972.00,965.05,791.00K,-0.56,20020923,791000
09-20-2002,971.30,972.25,973.45,965.05,1.32M,-0.31,20020920,1320000
09-19-2002,974.35,977.90,978.90,970.40,1.41M,-0.42,20020919,1410000
09-18-2002,978.45,987.00,987.10,976.75,1.14M,-1.15,20020918,1140000
09-17-2002,989.80,982.50,990.90,981.65,1.13M,1.07,20020917,1130000
09-16-2002,979.35,983.00,985.90,978.10,1.28M,-0.54,20020916,1280000
09-13-2002,984.70,993.00,993.00,983.65,1.08M,-0.94,20020913,1080000
09-12-2002,994.00,993.00,995.40,990.30,864.00K,0.25,20020912,864000
09-11-2002,991.50,987.60,993.50,987.15,1.12M,0.69,20020911,1120000
09-09-2002,984.70,987.00,988.05,979.05,1.88M,-0.75,20020909,1880000
09-06-2002,992.10,995.90,999.00,987.15,1.90M,-0.92,20020906,1900000
09-05-2002,1001.35,1003.90,1006.00,995.80,1.62M,-0.04,20020905,1620000
09-04-2002,1001.80,995.05,1002.90,989.00,1.71M,0.43,20020904,1710000
09-03-2002,997.50,1008.90,1009.50,995.60,1.28M,-1.03,20020903,1280000
09-02-2002,1007.90,1018.40,1019.00,1006.65,1.50M,0.57,20020902,1500000
08-30-2002,1002.15,985.10,1004.00,985.10,1.42M,1.51,20020830,1420000
08-29-2002,987.25,982.00,988.50,980.55,761.40K,0.33,20020829,761400
08-28-2002,984.00,984.00,985.50,979.50,854.60K,-0.30,20020828,854600
08-27-2002,986.95,998.10,1000.50,986.00,1.17M,-1.14,20020827,1170000
08-26-2002,998.30,995.05,999.90,993.40,946.00K,0.33,20020826,946000
08-23-2002,995.05,986.00,997.00,984.30,1.16M,0.96,20020823,1160000
08-22-2002,985.55,990.50,992.50,984.05,1.01M,-0.34,20020822,1010000
08-21-2002,988.95,989.00,993.00,984.00,1.46M,0.12,20020821,1460000
08-20-2002,987.75,983.95,989.00,981.75,1.06M,0.75,20020820,1060000
08-19-2002,980.40,982.50,983.00,976.55,920.60K,0.14,20020819,920600
08-16-2002,979.05,970.10,981.00,970.10,1.18M,0.96,20020816,1180000
08-14-2002,969.75,973.10,973.45,966.50,1.20M,-0.51,20020814,1200000
08-13-2002,974.75,971.00,978.50,971.00,1.01M,0.40,20020813,1010000
08-12-2002,970.85,967.00,974.00,964.10,1.33M,0.43,20020812,1330000
08-09-2002,966.70,957.50,968.50,950.10,2.52M,1.13,20020809,2520000
08-08-2002,955.90,973.00,973.50,952.55,1.45M,-1.72,20020808,1450000
08-07-2002,972.65,973.20,979.95,970.25,1.58M,0.31,20020807,1580000
08-06-2002,969.60,961.25,973.00,957.05,1.31M,0.25,20020806,1310000
08-05-2002,967.20,959.90,969.45,955.00,1.41M,1.07,20020805,1410000
08-02-2002,957.00,957.05,959.25,946.10,1.38M,-0.32,20020802,1380000
08-01-2002,960.05,970.90,972.80,957.30,1.15M,-0.55,20020801,1150000
07-31-2002,965.40,957.10,969.50,950.10,1.90M,0.21,20020731,1900000
07-30-2002,963.40,982.00,986.95,959.10,1.18M,-1.22,20020730,1180000
07-29-2002,975.25,986.00,986.90,963.00,1.91M,-0.86,20020729,1910000
07-26-2002,983.75,1001.50,1003.00,981.50,1.57M,-1.78,20020726,1570000
07-25-2002,1001.55,1015.00,1021.00,1001.20,787.00K,-0.64,20020725,787000
07-24-2002,1008.05,1015.35,1017.00,1006.10,922.40K,-1.43,20020724,922400
07-23-2002,1022.65,1013.00,1023.80,1009.30,898.40K,0.61,20020723,898400
07-22-2002,1016.40,1030.00,1030.00,1013.10,1.00M,-1.91,20020722,1000000
07-19-2002,1036.20,1041.00,1041.00,1034.60,641.00K,-0.63,20020719,641000
07-18-2002,1042.80,1040.40,1044.00,1035.10,672.20K,0.74,20020718,672200
07-17-2002,1035.15,1036.10,1037.90,1027.65,1.05M,-0.38,20020717,1050000
07-16-2002,1039.15,1049.00,1052.70,1037.65,932.20K,-1.00,20020716,932200
07-15-2002,1049.60,1059.30,1059.85,1048.00,664.00K,-1.21,20020715,664000
07-12-2002,1062.45,1061.00,1065.90,1057.05,581.80K,0.18,20020712,581800
07-11-2002,1060.55,1070.70,1070.70,1059.50,940.40K,-1.11,20020711,940400
07-10-2002,1072.45,1079.50,1082.45,1071.05,691.20K,-0.55,20020710,691200
07-09-2002,1078.40,1079.60,1080.50,1075.65,418.00K,-0.23,20020709,418000
07-08-2002,1080.85,1075.80,1083.80,1075.80,697.40K,0.66,20020708,697400
07-05-2002,1073.80,1072.70,1075.00,1066.30,684.60K,0.27,20020705,684600
07-04-2002,1070.95,1074.60,1076.00,1070.00,487.20K,-0.12,20020704,487200
07-03-2002,1072.25,1067.00,1074.00,1064.10,796.00K,0.37,20020703,796000
07-02-2002,1068.30,1071.00,1071.50,1065.20,687.40K,-0.39,20020702,687400
07-01-2002,1072.45,1065.00,1073.95,1062.25,671.40K,0.96,20020701,671400
06-28-2002,1062.25,1060.75,1063.40,1059.10,549.20K,1.31,20020628,549200
06-27-2002,1048.55,1049.90,1054.55,1048.35,575.40K,0.22,20020627,575400
06-26-2002,1046.25,1052.00,1053.00,1045.05,777.60K,-1.20,20020626,777600
06-25-2002,1059.00,1067.50,1067.90,1053.00,875.20K,-0.50,20020625,875200
06-24-2002,1064.35,1060.55,1066.40,1057.05,522.00K,0.03,20020624,522000
06-21-2002,1064.00,1065.20,1066.50,1057.50,615.60K,-0.53,20020621,615600
06-20-2002,1069.70,1058.65,1071.90,1056.50,927.60K,0.54,20020620,927600
06-19-2002,1063.95,1076.05,1080.00,1058.30,1.48M,-1.32,20020619,1480000
06-18-2002,1078.15,1091.10,1095.50,1077.00,873.80K,-0.98,20020618,873800
06-17-2002,1088.80,1088.35,1093.40,1087.30,534.40K,0.35,20020617,534400
06-14-2002,1084.95,1084.50,1087.50,1081.00,742.80K,0.05,20020614,742800
06-13-2002,1084.40,1093.45,1095.00,1082.70,945.60K,-0.41,20020613,945600
06-12-2002,1088.90,1091.00,1093.95,1084.00,966.20K,-0.15,20020612,966200
06-11-2002,1090.55,1075.00,1092.85,1075.00,1.04M,1.80,20020611,1040000
06-10-2002,1071.30,1052.00,1075.00,1052.00,1.05M,2.23,20020610,1050000
06-07-2002,1047.95,1055.10,1055.35,1046.10,1.01M,-1.10,20020607,1010000
06-06-2002,1059.60,1066.00,1067.50,1054.10,1.18M,-0.29,20020606,1180000
06-05-2002,1062.70,1053.50,1065.50,1051.60,1.06M,1.11,20020605,1060000
06-04-2002,1051.00,1044.40,1052.90,1040.40,681.00K,0.38,20020604,681000
06-03-2002,1047.05,1044.00,1049.80,1042.00,744.80K,0.96,20020603,744800
05-31-2002,1037.05,1038.00,1043.00,1027.40,1.21M,0.47,20020531,1210000
05-30-2002,1032.15,1041.00,1049.90,1031.05,591.20K,-1.25,20020530,591200
05-29-2002,1045.20,1038.40,1048.80,1030.70,857.80K,0.63,20020529,857800
05-28-2002,1038.65,1052.05,1054.00,1034.60,823.20K,-1.81,20020528,823200
05-27-2002,1057.75,1069.80,1071.90,1052.15,739.20K,-0.68,20020527,739200
05-24-2002,1065.00,1037.00,1068.50,1037.00,1.06M,3.14,20020524,1060000
05-23-2002,1032.60,1045.00,1048.50,1029.05,753.20K,-1.36,20020523,753200
05-22-2002,1046.80,1048.00,1054.85,1039.10,860.20K,-0.72,20020522,860200
05-21-2002,1054.40,1070.90,1072.00,1040.00,1.36M,-2.03,20020521,1360000
05-20-2002,1076.25,1095.00,1098.75,1072.70,572.00K,-1.89,20020520,572000
05-17-2002,1096.95,1096.80,1099.90,1090.00,701.00K,-0.18,20020517,701000
05-16-2002,1098.95,1108.00,1111.90,1095.00,721.20K,-0.72,20020516,721200
05-15-2002,1106.95,1114.00,1120.00,1104.20,853.60K,-0.79,20020515,853600
05-14-2002,1115.80,1124.55,1125.50,1113.80,441.60K,-0.41,20020514,441600
05-13-2002,1120.35,1119.00,1123.45,1117.10,298.00K,0.02,20020513,298000
05-10-2002,1120.10,1122.15,1123.30,1113.50,614.20K,-0.55,20020510,614200
05-09-2002,1126.25,1122.45,1139.90,1122.45,604.60K,0.63,20020509,604600
05-08-2002,1119.25,1114.00,1122.55,1114.00,800.40K,0.80,20020508,800400
05-07-2002,1110.40,1099.00,1111.90,1097.00,642.60K,0.52,20020507,642600
05-06-2002,1104.70,1104.00,1105.50,1098.15,299.80K,0.30,20020506,299800
05-03-2002,1101.40,1097.95,1104.00,1094.80,400.40K,0.26,20020503,400400
05-02-2002,1098.50,1101.00,1103.00,1097.05,458.60K,0.20,20020502,458600
04-30-2002,1096.30,1084.00,1097.90,1084.00,585.60K,0.80,20020430,585600
04-29-2002,1087.55,1100.00,1100.00,1085.50,788.40K,-1.27,20020429,788400
04-26-2002,1101.55,1105.00,1109.05,1099.65,475.60K,0.66,20020426,475600
04-25-2002,1094.30,1115.00,1115.00,1093.05,450.40K,-1.63,20020425,450400
04-24-2002,1112.40,1111.00,1114.90,1106.00,440.40K,0.27,20020424,440400
04-23-2002,1109.35,1106.00,1113.20,1102.25,453.00K,-0.00,20020423,453000
04-22-2002,1109.40,1107.00,1111.45,1096.60,641.00K,-0.00,20020422,641000
04-19-2002,1109.45,1131.00,1132.00,1107.50,874.20K,-2.18,20020419,874200
04-18-2002,1134.20,1132.50,1138.00,1127.50,516.00K,0.21,20020418,516000
04-17-2002,1131.85,1129.10,1135.70,1129.10,509.00K,0.48,20020417,509000
04-16-2002,1126.45,1131.25,1136.20,1125.00,672.40K,-0.83,20020416,672400
04-15-2002,1135.85,1152.00,1152.00,1134.30,672.00K,-1.38,20020415,672000
04-12-2002,1151.70,1140.55,1154.90,1140.55,582.60K,0.48,20020412,582600
04-11-2002,1146.20,1142.00,1149.80,1141.70,550.20K,0.54,20020411,550200
04-10-2002,1140.10,1134.00,1141.50,1130.00,563.00K,0.48,20020410,563000
04-09-2002,1134.60,1134.00,1136.45,1128.70,527.80K,0.05,20020409,527800
04-08-2002,1134.00,1142.00,1142.50,1132.05,393.00K,-0.47,20020408,393000
04-05-2002,1139.35,1144.90,1146.90,1136.35,561.20K,-0.23,20020405,561200
04-04-2002,1142.00,1130.90,1144.80,1130.00,681.80K,1.23,20020404,681800
04-03-2002,1128.15,1134.00,1134.00,1126.10,584.60K,-0.76,20020403,584600
04-02-2002,1136.80,1143.00,1146.95,1135.40,669.00K,-0.31,20020402,669000
04-01-2002,1140.30,1143.30,1144.50,1137.25,497.20K,0.95,20020401,497200
03-28-2002,1129.55,1132.00,1138.50,1128.00,492.40K,0.04,20020328,492400
03-27-2002,1129.15,1134.70,1137.40,1128.10,565.80K,-0.18,20020327,565800
03-26-2002,1131.20,1140.55,1145.00,1130.00,619.40K,-1.39,20020326,619400
03-22-2002,1147.10,1150.10,1153.50,1143.55,674.40K,-0.30,20020322,674400
03-21-2002,1150.55,1160.15,1160.15,1148.60,703.40K,-1.04,20020321,703400
03-20-2002,1162.60,1158.90,1164.40,1155.50,663.60K,0.35,20020320,663600
03-19-2002,1158.50,1170.00,1171.00,1157.00,835.40K,-1.08,20020319,835400
03-18-2002,1171.10,1180.00,1180.00,1168.10,601.00K,-0.28,20020318,601000
03-15-2002,1174.40,1161.00,1176.65,1161.00,981.60K,1.37,20020315,981600
03-14-2002,1158.55,1157.50,1161.90,1153.00,544.00K,0.07,20020314,544000
03-13-2002,1157.75,1147.10,1164.50,1147.10,983.80K,0.39,20020313,983800
03-12-2002,1153.30,1159.95,1161.00,1150.10,962.40K,-0.61,20020312,962400
03-11-2002,1160.35,1178.00,1179.80,1158.00,898.40K,-1.26,20020311,898400
03-08-2002,1175.15,1182.00,1183.95,1172.10,846.60K,-0.43,20020308,846600
03-07-2002,1180.25,1164.90,1182.85,1164.90,1.03M,1.58,20020307,1030000
03-06-2002,1161.85,1161.50,1171.90,1155.05,1.07M,-0.48,20020306,1070000
03-05-2002,1167.45,1176.90,1180.00,1165.00,897.00K,-0.14,20020305,897000
03-04-2002,1169.10,1163.00,1201.00,1163.00,1.47M,0.88,20020304,1470000
03-01-2002,1158.90,1129.10,1161.90,1129.10,1.74M,1.48,20020301,1740000
02-28-2002,1142.05,1183.55,1189.90,1136.50,1.45M,-3.41,20020228,1450000
02-27-2002,1182.35,1186.80,1190.45,1172.10,1.05M,0.00,20020227,1050000
02-26-2002,1182.35,1159.00,1185.00,1159.00,1.06M,2.14,20020226,1060000
02-25-2002,1157.55,1158.00,1159.40,1147.00,691.20K,0.17,20020225,691200
02-22-2002,1155.60,1142.00,1159.00,1138.60,745.40K,0.95,20020222,745400
02-21-2002,1144.75,1147.60,1151.00,1143.50,589.20K,0.28,20020221,589200
02-20-2002,1141.60,1144.25,1145.50,1135.50,835.60K,-0.69,20020220,835600
02-19-2002,1149.50,1163.00,1163.90,1146.10,854.00K,-0.99,20020219,854000
02-18-2002,1161.00,1153.00,1163.90,1145.00,905.00K,0.90,20020218,905000
02-15-2002,1150.60,1148.00,1154.90,1146.90,952.80K,0.43,20020215,952800
02-14-2002,1145.65,1135.00,1148.90,1135.00,958.40K,1.38,20020214,958400
02-13-2002,1130.10,1126.00,1139.90,1125.00,1.04M,0.47,20020213,1040000
02-12-2002,1124.80,1133.15,1136.90,1122.00,807.80K,-0.40,20020212,807800
02-11-2002,1129.30,1127.70,1137.40,1126.55,1.25M,0.89,20020211,1250000
02-08-2002,1119.35,1109.00,1127.00,1105.00,1.50M,1.08,20020208,1500000
02-07-2002,1107.40,1123.00,1125.95,1103.00,1.57M,-1.01,20020207,1570000
02-06-2002,1118.75,1080.00,1122.00,1076.00,1.59M,4.06,20020206,1590000
02-05-2002,1075.05,1073.30,1081.10,1070.55,704.60K,-0.30,20020205,704600
02-04-2002,1078.25,1085.00,1085.00,1077.05,472.20K,-0.54,20020204,472200
02-01-2002,1084.10,1088.00,1088.00,1081.00,577.80K,0.81,20020201,577800
01-31-2002,1075.40,1072.00,1081.00,1072.00,578.80K,0.65,20020131,578800
01-30-2002,1068.50,1067.10,1069.95,1061.20,609.60K,-0.55,20020130,609600
01-29-2002,1074.40,1073.50,1079.90,1069.85,557.20K,0.03,20020129,557200
01-28-2002,1074.05,1089.20,1091.05,1071.00,719.80K,-0.85,20020128,719800
01-25-2002,1083.30,1085.00,1089.45,1078.85,837.20K,-0.13,20020125,837200
01-24-2002,1084.75,1089.40,1098.00,1082.00,734.60K,-0.29,20020124,734600
01-23-2002,1087.90,1090.15,1094.40,1085.00,581.20K,-0.63,20020123,581200
01-22-2002,1094.85,1092.00,1098.90,1090.00,534.80K,0.42,20020122,534800
01-21-2002,1090.25,1093.70,1099.65,1086.10,641.00K,-0.19,20020121,641000
01-18-2002,1092.35,1114.40,1115.00,1090.25,1.06M,-1.97,20020118,1060000
01-17-2002,1114.25,1088.05,1118.00,1081.00,1.35M,1.99,20020117,1350000
01-16-2002,1092.50,1098.00,1102.95,1087.00,1.02M,-0.27,20020116,1020000
01-15-2002,1095.45,1107.10,1107.10,1091.00,882.80K,-1.49,20020115,882800
01-14-2002,1112.00,1091.85,1116.30,1091.85,1.17M,2.55,20020114,1170000
01-11-2002,1084.30,1089.00,1102.25,1073.00,1.21M,-0.73,20020111,1210000
01-10-2002,1092.25,1092.00,1102.50,1087.00,1.05M,-0.44,20020110,1050000
01-09-2002,1097.05,1115.00,1115.00,1094.00,1.22M,-1.53,20020109,1220000
01-08-2002,1114.10,1100.00,1116.70,1093.00,1.26M,1.53,20020108,1260000
01-07-2002,1097.30,1109.00,1111.80,1093.50,1.12M,-0.14,20020107,1120000
01-04-2002,1098.80,1079.95,1104.00,1079.95,1.27M,2.26,20020104,1270000
01-03-2002,1074.50,1066.60,1077.65,1059.15,947.80K,1.38,20020103,947800
01-02-2002,1059.85,1050.00,1064.90,1046.00,1.13M,0.95,20020102,1130000
01-01-2002,1049.90,1062.00,1068.50,1046.00,1.25M,-1.29,20020101,1250000
12-31-2001,1063.60,1050.00,1066.40,1046.00,1.13M,1.89,20011231,1130000
12-28-2001,1043.90,1023.00,1047.90,1016.50,1.29M,2.34,20011228,1290000
12-27-2001,1020.00,1032.00,1039.75,1019.10,721.20K,-1.59,20011227,721200
12-26-2001,1036.45,1053.00,1057.75,1032.10,711.80K,-1.35,20011226,711800
12-24-2001,1050.60,1050.00,1056.00,1032.15,1.01M,-0.05,20011224,1010000
12-21-2001,1051.15,1056.00,1060.50,1037.65,1.30M,-1.12,20011221,1300000
12-20-2001,1063.10,1055.30,1068.00,1052.00,1.18M,-0.11,20011220,1180000
12-19-2001,1064.25,1084.40,1085.00,1060.10,975.80K,-1.80,20011219,975800
12-18-2001,1083.75,1088.00,1095.05,1073.00,910.60K,-0.53,20011218,910600
12-14-2001,1089.55,1082.10,1091.40,1082.10,676.80K,-0.44,20011214,676800
12-13-2001,1094.35,1109.00,1109.90,1066.10,1.75M,-1.33,20011213,1750000
12-12-2001,1109.15,1112.00,1116.00,1105.60,597.60K,0.05,20011212,597600
12-11-2001,1108.60,1109.00,1120.90,1105.00,753.40K,-0.32,20011211,753400
12-10-2001,1112.15,1109.80,1116.90,1107.25,465.60K,0.01,20011210,465600
12-07-2001,1112.00,1101.35,1118.95,1087.00,736.00K,0.56,20011207,736000
12-06-2001,1105.85,1114.50,1123.95,1102.50,1.15M,0.02,20011206,1150000
12-05-2001,1105.65,1085.00,1110.00,1085.00,764.80K,2.35,20011205,764800
12-04-2001,1080.30,1055.10,1083.80,1055.10,1.00M,2.16,20011204,1000000
12-03-2001,1057.50,1055.00,1063.85,1053.50,565.00K,-0.90,20011203,565000
11-29-2001,1067.15,1065.15,1074.00,1062.25,537.80K,-0.27,20011129,537800
11-28-2001,1070.00,1066.05,1076.00,1065.60,511.00K,-0.32,20011128,511000
11-27-2001,1073.45,1094.80,1094.80,1070.25,683.80K,-0.87,20011127,683800
11-26-2001,1082.90,1066.00,1085.00,1066.00,798.60K,2.38,20011126,798600
11-23-2001,1057.70,1061.30,1065.90,1052.25,708.20K,0.02,20011123,708200
11-22-2001,1057.50,1057.00,1071.90,1055.00,883.80K,0.35,20011122,883800
11-21-2001,1053.85,1043.70,1057.90,1039.00,834.60K,1.00,20011121,834600
11-20-2001,1043.40,1063.00,1065.80,1040.00,1.39M,-1.48,20011120,1390000
11-19-2001,1059.10,1029.95,1061.90,1029.95,1.22M,3.15,20011119,1220000
11-15-2001,1026.80,1007.90,1029.00,1005.00,1.20M,2.06,20011115,1200000
